"12 Jan, 2022",254,206,81.10,100.00,2.43,0.24,0.05
"11 Jan, 2022",219,181,82.65,100.00,6.08,0.17,0.03
"10 Jan, 2022",253,203,80.24,100.00,4.93,0.25,0.05
"9 Jan, 2022",289,235,81.31,100.00,4.26,0.21,0.05
"8 Jan, 2022",335,269,80.30,100.00,2.60,0.22,0.06
"7 Jan, 2022",285,224,78.60,100.00,4.46,0.22,0.05
"6 Jan, 2022",338,262,77.51,100.00,4.20,0.23,0.06
"5 Jan, 2022",312,255,81.73,100.00,3.53,0.24,0.06
"4 Jan, 2022",358,281,78.49,100.00,5.34,0.25,0.07
"3 Jan, 2022",317,263,82.97,100.00,4.56,0.23,0.06
"2 Jan, 2022",283,229,80.92,100.00,3.93,0.35,0.08
"1 Jan, 2022",372,311,83.60,100.00,3.86,0.26,0.08
"
","
"
"--Ad Types--","--Ad Units--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Richmedia,CM_demo.in_News_and_Politics_Local_News_ATF_fixed_MBS_300x75,1638605,1224259,74.71,100.00,0.00,0.49,595.55
"
","
"
"
","
"
"--Ad Types--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Text,6033518,4846907,80.33,100.00,2.81,0.29,1406.12
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"15 Jan, 2022",3579783,2909088,81.26,100.00,3.25,0.18,513.19
"14 Jan, 2022",2439329,1926560,78.98,100.00,2.16,0.46,889.43
"13 Jan, 2022",102,78,76.47,100.00,3.85,0.26,0.02
"12 Jan, 2022",913,703,77.00,100.00,2.13,0.24,0.17
"11 Jan, 2022",955,764,80.00,100.00,2.49,0.29,0.22
"10 Jan, 2022",1090,850,77.98,100.00,1.65,0.24,0.2
"9 Jan, 2022",1191,902,75.73,100.00,2.88,0.24,0.22
"8 Jan, 2022",1167,921,78.92,100.00,2.39,0.22,0.2
"7 Jan, 2022",1089,836,76.77,100.00,2.15,0.28,0.23
"6 Jan, 2022",1272,978,76.89,100.00,2.15,0.26,0.25
"5 Jan, 2022",1142,911,79.77,100.00,2.41,0.30,0.27
"4 Jan, 2022",1276,999,78.29,100.00,2.20,0.31,0.31
"3 Jan, 2022",1335,1062,79.55,100.00,1.79,0.38,0.4
"2 Jan, 2022",1425,1102,77.33,100.00,1.54,0.42,0.46
"1 Jan, 2022",1449,1153,79.57,100.00,2.52,0.48,0.55
"
","
"
"--Ad Types--","--Ad Units--","--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Text,CM_demo.in_News_and_Politics_Local_News_ATF_fixed_MBS_300x75,6033518,4846907,80.33,100.00,0.00,0.29,"1,406.12"
"
","
"
"
","
"
