"3 Jan, 2022",0,0,0,0,0,0,0
"4 Jan, 2022",0,0,0,0,0,0,0
"5 Jan, 2022",0,0,0,0,0,0,0
"6 Jan, 2022",0,0,0,0,0,0,0
"7 Jan, 2022",1,0,0.0,0.0,0.0,0.00,0.00
"8 Jan, 2022",1,0,0.0,0.0,0.0,0.00,0.00
"9 Jan, 2022",0,0,0,0,0,0,0
"10 Jan, 2022",0,0,0,0,0,0,0
"11 Jan, 2022",0,0,0,0,0,0,0
"12 Jan, 2022",0,0,0,0,0,0,0
"13 Jan, 2022",0,0,0,0,0,0,0
"14 Jan, 2022",408,297,72.8,94.6,6.8,4.68,1.39
"15 Jan, 2022",448,314,70.1,85.7,8.9,5.16,1.62
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Canada,Mobile,853,610,71.5,89.9,3.9,4.93,3.01
Canada,Desktop,5,1,20.0,60.0,0.0,0.00,0.00
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Singapore,1319,972,73.69,93.86,2.26,2.51,2.44
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"1 Jan, 2022",6,4,66.7,100.0,0.0,7.50,0.03
"2 Jan, 2022",0,0,0,0,0,0,0
"3 Jan, 2022",0,0,0,0,0,0,0
"4 Jan, 2022",4,0,0.0,100.0,0.0,0.00,0.00
"5 Jan, 2022",2,1,50.0,100.0,0.0,0.00,0.00
"6 Jan, 2022",4,4,100.0,100.0,0.0,2.50,0.01
"7 Jan, 2022",10,8,80.0,100.0,0.0,5.00,0.04
"8 Jan, 2022",0,0,0,0,0,0,0
"9 Jan, 2022",2,2,100.0,100.0,0.0,0.00,0.00
"10 Jan, 2022",0,0,0,0,0,0,0
"11 Jan, 2022",0,0,0,0,0,0,0
"12 Jan, 2022",0,0,0,0,0,0,0
"13 Jan, 2022",0,0,0,0,0,0,0
"14 Jan, 2022",683,466,68.2,88.9,2.6,2.27,1.06
"15 Jan, 2022",608,487,80.1,99.2,6.6,2.67,1.30
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Singapore,Mobile,1313,970,73.9,93.8,2.3,2.52,2.44
Singapore,Desktop,6,2,33.3,100.0,0.0,0.00,0.00
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"United Kingdom",734,545,74.25,87.60,2.94,4.15,2.26
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"1 Jan, 2022",0,0,0,0,0,0,0
"2 Jan, 2022",0,0,0,0,0,0,0
"3 Jan, 2022",1,0,0.0,0.0,0.0,0.00,0.00
"4 Jan, 2022",0,0,0,0,0,0,0
"5 Jan, 2022",0,0,0,0,0,0,0
"6 Jan, 2022",0,0,0,0,0,0,0
"7 Jan, 2022",2,2,100.0,100.0,0.0,0.00,0.00
"8 Jan, 2022",0,0,0,0,0,0,0
"9 Jan, 2022",1,0,0.0,0.0,0.0,0.00,0.00
"10 Jan, 2022",1,0,0.0,0.0,0.0,0.00,0.00
"11 Jan, 2022",0,0,0,0,0,0,0
"12 Jan, 2022",0,0,0,0,0,0,0
"13 Jan, 2022",1,0,0.0,0.0,0.0,0.00,0.00
"14 Jan, 2022",390,300,76.9,90.8,4.0,3.83,1.15
"15 Jan, 2022",338,243,71.9,84.9,8.3,4.57,1.11
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"United Kingdom",Mobile,726,538,74.1,87.5,3.0,4.11,2.21
"United Kingdom",Desktop,8,7,87.5,100.0,0.0,7.14,0.05
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"United Arab Emirates",880,635,72.16,91.93,1.42,1.83,1.16
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"1 Jan, 2022",0,0,0,0,0,0,0
"2 Jan, 2022",4,2,50.0,50.0,0.0,5.00,0.01
"3 Jan, 2022",0,0,0,0,0,0,0
"4 Jan, 2022",1,0,0.0,0.0,0.0,0.00,0.00
"5 Jan, 2022",0,0,0,0,0,0,0
"6 Jan, 2022",2,0,0.0,0.0,0.0,0.00,0.00
"7 Jan, 2022",0,0,0,0,0,0,0
"8 Jan, 2022",4,0,0.0,0.0,0.0,0.00,0.00
"9 Jan, 2022",0,0,0,0,0,0,0
"10 Jan, 2022",0,0,0,0,0,0,0
"11 Jan, 2022",0,0,0,0,0,0,0
"12 Jan, 2022",3,2,66.7,66.7,0.0,0.00,0.00
"13 Jan, 2022",0,0,0,0,0,0,0
"14 Jan, 2022",474,350,73.8,94.1,2.3,1.71,0.60
"15 Jan, 2022",392,281,71.7,91.6,3.6,1.96,0.55
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"United Arab Emirates",Mobile,874,629,72.0,91.9,1.4,1.81,1.14
"United Arab Emirates",Desktop,6,6,100.0,100.0,0.0,3.33,0.02
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
France,258,177,68.60,85.66,2.26,2.09,0.37
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"1 Jan, 2022",0,0,0,0,0,0,0
"2 Jan, 2022",0,0,0,0,0,0,0
"3 Jan, 2022",0,0,0,0,0,0,0
"4 Jan, 2022",0,0,0,0,0,0,0
"5 Jan, 2022",0,0,0,0,0,0,0
"6 Jan, 2022",0,0,0,0,0,0,0
"7 Jan, 2022",0,0,0,0,0,0,0
"8 Jan, 2022",0,0,0,0,0,0,0
"9 Jan, 2022",0,0,0,0,0,0,0
"10 Jan, 2022",0,0,0,0,0,0,0
"11 Jan, 2022",0,0,0,0,0,0,0
"12 Jan, 2022",0,0,0,0,0,0,0
"13 Jan, 2022",0,0,0,0,0,0,0
"14 Jan, 2022",150,115,76.7,88.7,7.0,2.09,0.24
"15 Jan, 2022",108,62,57.4,81.5,0.0,2.10,0.13
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
France,Mobile,254,173,68.1,85.4,2.3,2.08,0.36
France,Desktop,4,4,100.0,100.0,0.0,2.50,0.01
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Australia,99,80,80.81,97.98,0.00,4.50,0.36
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"1 Jan, 2022",0,0,0,0,0,0,0
"2 Jan, 2022",0,0,0,0,0,0,0
"3 Jan, 2022",0,0,0,0,0,0,0
"4 Jan, 2022",0,0,0,0,0,0,0
"5 Jan, 2022",0,0,0,0,0,0,0
"6 Jan, 2022",0,0,0,0,0,0,0
"7 Jan, 2022",0,0,0,0,0,0,0
"8 Jan, 2022",0,0,0,0,0,0,0
"9 Jan, 2022",0,0,0,0,0,0,0
"10 Jan, 2022",0,0,0,0,0,0,0
"11 Jan, 2022",0,0,0,0,0,0,0
"12 Jan, 2022",0,0,0,0,0,0,0
"13 Jan, 2022",0,0,0,0,0,0,0
"14 Jan, 2022",37,28,75.7,94.6,0.0,2.50,0.07
"15 Jan, 2022",62,52,83.9,100.0,0.0,5.58,0.29
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Australia,Mobile,95,78,82.1,97.9,0.0,4.23,0.33
Australia,Desktop,4,2,50.0,100.0,0.0,15.00,0.03
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Other,4065,2933,72.2,0,0.0,0.65,1.9
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"1 Jan, 2022",12,4,33.3,0,0.0,0.00,0
"2 Jan, 2022",18,8,44.4,0,0.0,0.00,0
"3 Jan, 2022",13,9,69.2,0,0.0,0.00,0
"4 Jan, 2022",10,6,60.0,0,0.0,0.00,0
"5 Jan, 2022",17,13,76.5,0,0.0,0.00,0
"6 Jan, 2022",12,6,50.0,0,0.0,0.00,0
"7 Jan, 2022",6,4,66.7,0,0.0,2.50,0.01
"8 Jan, 2022",10,6,60.0,0,0.0,0.00,0
"9 Jan, 2022",7,3,42.9,0,0.0,0.00,0
"10 Jan, 2022",5,4,80.0,0,0.0,0.00,0
"11 Jan, 2022",15,9,60.0,0,0.0,0.00,0
"12 Jan, 2022",7,3,42.9,0,0.0,0.00,0
"13 Jan, 2022",5,3,60.0,0,0.0,0.00,0
"14 Jan, 2022",2060,1449,70.3,0,0.0,0.61,0.88
"15 Jan, 2022",1868,1406,75.3,0,0.0,0.72,1.01
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Other,Mobile,4037,2916,72.2,89.7,3.0,0.65,1.9
Other,Desktop,28,17,60.7,89.3,17.6,0.00,0
"
","
"
"
","
"
