--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Canada,Mobile,511,425,83.2,96.3,2.4,1.41,0.60
Canada,Desktop,288,225,78.1,91.7,0.0,0.58,0.13
Canada,Tablets,33,26,78.8,100.0,0.0,0.00,0.00
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Australia,705,577,81.8,95.2,0.9,1.06,0.61
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"20 Feb, 2022",0,0,0,0,0,0,0
"21 Feb, 2022",79,69,87.3,93.7,0.0,1.16,0.08
"22 Feb, 2022",107,82,76.6,94.4,0.0,1.22,0.10
"23 Feb, 2022",81,69,85.2,98.8,0.0,1.01,0.07
"24 Feb, 2022",77,66,85.7,97.4,12.7,0.91,0.06
"25 Feb, 2022",62,49,79.0,98.4,0.0,0.82,0.04
"26 Feb, 2022",78,64,82.1,96.2,0.0,0.78,0.05
"27 Feb, 2022",81,65,80.2,95.1,5.1,2.31,0.15
"28 Feb, 2022",74,56,75.7,86.5,0.0,0.71,0.04
"1 Mar, 2022",66,57,86.4,97.0,5.4,0.35,0.02
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Australia,Mobile,357,294,82.4,97.8,1.4,1.63,0.48
Australia,Desktop,315,262,83.2,92.4,0.0,0.50,0.13
Australia,Tablets,33,21,63.6,93.9,4.8,0.00,0.00
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Bangladesh,3843,2910,75.7,91.8,3.4,0.20,0.57
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"20 Feb, 2022",0,0,0,0,0,0,0
"21 Feb, 2022",437,323,73.9,92.4,11.5,0.22,0.07
"22 Feb, 2022",448,363,81.0,93.5,18.0,0.25,0.09
"23 Feb, 2022",440,322,73.2,90.9,9.5,0.22,0.07
"24 Feb, 2022",666,497,74.6,90.8,9.2,0.18,0.09
"25 Feb, 2022",398,305,76.6,92.2,19.1,0.13,0.04
"26 Feb, 2022",354,268,75.7,92.4,11.3,0.22,0.06
"27 Feb, 2022",504,391,77.6,93.3,10.6,0.23,0.09
"28 Feb, 2022",299,216,72.2,88.6,10.2,0.14,0.03
"1 Mar, 2022",297,225,75.8,90.6,5.5,0.13,0.03
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Bangladesh,Mobile,3547,2720,76.7,93.4,3.6,0.21,0.57
Bangladesh,Desktop,230,168,73.0,77.8,0.0,0.00,0.00
Bangladesh,Tablets,55,18,32.7,50.9,0.0,0.00,0.00
Bangladesh,"Connected TV",11,4,36.4,54.5,0.0,0.00,0.00
"
","
"
"
","
"
--Country--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
Malaysia,651,547,84.0,95.5,4.4,0.99,0.54
"
","
"
--Date--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
"20 Feb, 2022",0,0,0,0,0,0,0
"21 Feb, 2022",46,37,80.4,93.5,25.6,0.54,0.02
"22 Feb, 2022",85,71,83.5,98.8,11.9,3.10,0.22
"23 Feb, 2022",72,58,80.6,95.8,11.2,1.03,0.06
"24 Feb, 2022",69,58,84.1,94.2,16.0,0.69,0.04
"25 Feb, 2022",66,60,90.9,100.0,6.9,0.50,0.03
"26 Feb, 2022",65,57,87.7,92.3,0.0,1.05,0.06
"27 Feb, 2022",74,61,82.4,95.9,5.3,0.49,0.03
"28 Feb, 2022",79,66,83.5,96.2,19.6,0.61,0.04
"1 Mar, 2022",95,79,83.2,92.6,16.5,0.51,0.04
"
","
"
--Country--,--Device--,"--Ad Requests--","--Ad Impressions--","--Fill Rate--",--Coverage--,--CTR--,"--Estimated eCPM--","--Estimated Earnings--"
